year,SIDO,SGG,technology,purpose,value,unit
2021,경남,하동군,bio,전체,241206.0008,MWh
2021,경남,하동군,bio,사업용,241206.0008,MWh
2021,경남,하동군,bio,자가용,0,MWh
2021,경남,산청군,bio,전체,0,MWh
2021,경남,산청군,bio,사업용,0,MWh
2021,경남,산청군,bio,자가용,0,MWh
2021,경남,함양군,bio,전체,0,MWh
2021,경남,함양군,bio,사업용,0,MWh
2021,경남,함양군,bio,자가용,0,MWh
2021,경남,거창군,bio,전체,0,MWh
2021,경남,거창군,bio,사업용,0,MWh
2021,경남,거창군,bio,자가용,0,MWh
2021,경남,합천군,bio,전체,0,MWh
2021,경남,합천군,bio,사업용,0,MWh
2021,경남,합천군,bio,자가용,0,MWh
2021,경남,진주시,waste,전체,0,MWh
2021,경남,진주시,waste,사업용,0,MWh
2021,경남,진주시,waste,자가용,0,MWh
2021,경남,통영시,waste,전체,490.7013331,MWh
2021,경남,통영시,waste,사업용,0,MWh
2021,경남,통영시,waste,자가용,490.7013331,MWh
2021,경남,사천시,waste,전체,0,MWh
2021,경남,사천시,waste,사업용,0,MWh
2021,경남,사천시,waste,자가용,0,MWh
2021,경남,김해시,waste,전체,4104.235897,MWh
2021,경남,김해시,waste,사업용,0,MWh
2021,경남,김해시,waste,자가용,4104.235897,MWh
2021,경남,밀양시,waste,전체,0,MWh
2021,경남,밀양시,waste,사업용,0,MWh
2021,경남,밀양시,waste,자가용,0,MWh
2021,경남,거제시,waste,전체,4238.515654,MWh
2021,경남,거제시,waste,사업용,0,MWh
2021,경남,거제시,waste,자가용,4238.515654,MWh
2021,경남,양산시,waste,전체,1817.487249,MWh
2021,경남,양산시,waste,사업용,1817.487249,MWh
2021,경남,양산시,waste,자가용,0,MWh
2021,경남,창원시,waste,전체,4961.147355,MWh
2021,경남,창원시,waste,사업용,1721.17968,MWh
2021,경남,창원시,waste,자가용,3239.967675,MWh
2021,경남,의령군,waste,전체,0,MWh
2021,경남,의령군,waste,사업용,0,MWh
2021,경남,의령군,waste,자가용,0,MWh
2021,경남,함안군,waste,전체,0,MWh
2021,경남,함안군,waste,사업용,0,MWh
2021,경남,함안군,waste,자가용,0,MWh
2021,경남,창녕군,waste,전체,0,MWh
2021,경남,창녕군,waste,사업용,0,MWh
2021,경남,창녕군,waste,자가용,0,MWh
2021,경남,고성군,waste,전체,0,MWh
2021,경남,고성군,waste,사업용,0,MWh
2021,경남,고성군,waste,자가용,0,MWh
2021,경남,남해군,waste,전체,0,MWh
2021,경남,남해군,waste,사업용,0,MWh
2021,경남,남해군,waste,자가용,0,MWh
2021,경남,하동군,waste,전체,0,MWh
2021,경남,하동군,waste,사업용,0,MWh
2021,경남,하동군,waste,자가용,0,MWh
2021,경남,산청군,waste,전체,0,MWh
2021,경남,산청군,waste,사업용,0,MWh
2021,경남,산청군,waste,자가용,0,MWh
2021,경남,함양군,waste,전체,0,MWh
2021,경남,함양군,waste,사업용,0,MWh
2021,경남,함양군,waste,자가용,0,MWh
2021,경남,거창군,waste,전체,90.29111751,MWh
2021,경남,거창군,waste,사업용,90.29111751,MWh
2021,경남,거창군,waste,자가용,0,MWh
2021,경남,합천군,waste,전체,0,MWh
2021,경남,합천군,waste,사업용,0,MWh
2021,경남,합천군,waste,자가용,0,MWh
2021,경남,진주시,fuelcell,전체,429.4194876,MWh
2021,경남,진주시,fuelcell,사업용,0,MWh
2021,경남,진주시,fuelcell,자가용,429.4194876,MWh
2021,경남,통영시,fuelcell,전체,0,MWh
2021,경남,통영시,fuelcell,사업용,0,MWh
2021,경남,통영시,fuelcell,자가용,0,MWh
2021,경남,사천시,fuelcell,전체,0,MWh
2021,경남,사천시,fuelcell,사업용,0,MWh
2021,경남,사천시,fuelcell,자가용,0,MWh
2021,경남,김해시,fuelcell,전체,481.4703346,MWh
2021,경남,김해시,fuelcell,사업용,0,MWh
2021,경남,김해시,fuelcell,자가용,481.4703346,MWh
2021,경남,밀양시,fuelcell,전체,0,MWh
2021,경남,밀양시,fuelcell,사업용,0,MWh
2021,경남,밀양시,fuelcell,자가용,0,MWh
2021,경남,거제시,fuelcell,전체,0,MWh
2021,경남,거제시,fuelcell,사업용,0,MWh
2021,경남,거제시,fuelcell,자가용,0,MWh
2021,경남,양산시,fuelcell,전체,468.4576229,MWh
2021,경남,양산시,fuelcell,사업용,0,MWh
2021,경남,양산시,fuelcell,자가용,468.4576229,MWh
2021,경남,창원시,fuelcell,전체,21522.85313,MWh
2021,경남,창원시,fuelcell,사업용,20947.04064,MWh
2021,경남,창원시,fuelcell,자가용,575.8124948,MWh
2021,경남,의령군,fuelcell,전체,58.55720286,MWh
2021,경남,의령군,fuelcell,사업용,0,MWh
2021,경남,의령군,fuelcell,자가용,58.55720286,MWh
2021,경남,함안군,fuelcell,전체,16.26588968,MWh
2021,경남,함안군,fuelcell,사업용,0,MWh
2021,경남,함안군,fuelcell,자가용,16.26588968,MWh
2021,경남,창녕군,fuelcell,전체,0,MWh
2021,경남,창녕군,fuelcell,사업용,0,MWh
2021,경남,창녕군,fuelcell,자가용,0,MWh
2021,경남,고성군,fuelcell,전체,0,MWh
2021,경남,고성군,fuelcell,사업용,0,MWh
2021,경남,고성군,fuelcell,자가용,0,MWh
2021,경남,남해군,fuelcell,전체,0,MWh
2021,경남,남해군,fuelcell,사업용,0,MWh
2021,경남,남해군,fuelcell,자가용,0,MWh
2021,경남,하동군,fuelcell,전체,0,MWh
2021,경남,하동군,fuelcell,사업용,0,MWh
2021,경남,하동군,fuelcell,자가용,0,MWh
2021,경남,산청군,fuelcell,전체,0,MWh
2021,경남,산청군,fuelcell,사업용,0,MWh
2021,경남,산청군,fuelcell,자가용,0,MWh
2021,경남,함양군,fuelcell,전체,0,MWh
2021,경남,함양군,fuelcell,사업용,0,MWh
2021,경남,함양군,fuelcell,자가용,0,MWh
2021,경남,거창군,fuelcell,전체,2662.001117,MWh
2021,경남,거창군,fuelcell,사업용,2531.874,MWh
2021,경남,거창군,fuelcell,자가용,130.1271175,MWh
2021,경남,합천군,fuelcell,전체,0,MWh
2021,경남,합천군,fuelcell,사업용,0,MWh
2021,경남,합천군,fuelcell,자가용,0,MWh
2021,경남,진주시,IGCC,전체,0,MWh
2021,경남,진주시,IGCC,사업용,0,MWh
2021,경남,통영시,IGCC,전체,0,MWh
2021,경남,통영시,IGCC,사업용,0,MWh
2021,경남,사천시,IGCC,전체,0,MWh
2021,경남,사천시,IGCC,사업용,0,MWh
2021,경남,김해시,IGCC,전체,0,MWh
2021,경남,김해시,IGCC,사업용,0,MWh
2021,경남,밀양시,IGCC,전체,0,MWh
2021,경남,밀양시,IGCC,사업용,0,MWh
2021,경남,거제시,IGCC,전체,0,MWh
2021,경남,거제시,IGCC,사업용,0,MWh
2021,경남,양산시,IGCC,전체,0,MWh
2021,경남,양산시,IGCC,사업용,0,MWh
2021,경남,창원시,IGCC,전체,0,MWh
2021,경남,창원시,IGCC,사업용,0,MWh
2021,경남,의령군,IGCC,전체,0,MWh
2021,경남,의령군,IGCC,사업용,0,MWh
2021,경남,함안군,IGCC,전체,0,MWh
2021,경남,함안군,IGCC,사업용,0,MWh
2021,경남,창녕군,IGCC,전체,0,MWh
2021,경남,창녕군,IGCC,사업용,0,MWh
2021,경남,고성군,IGCC,전체,0,MWh
2021,경남,고성군,IGCC,사업용,0,MWh
2021,경남,남해군,IGCC,전체,0,MWh
2021,경남,남해군,IGCC,사업용,0,MWh
2021,경남,하동군,IGCC,전체,0,MWh
2021,경남,하동군,IGCC,사업용,0,MWh
2021,경남,산청군,IGCC,전체,0,MWh
2021,경남,산청군,IGCC,사업용,0,MWh
2021,경남,함양군,IGCC,전체,0,MWh
2021,경남,함양군,IGCC,사업용,0,MWh
2021,경남,거창군,IGCC,전체,0,MWh
2021,경남,거창군,IGCC,사업용,0,MWh
2021,경남,합천군,IGCC,전체,0,MWh
2021,경남,합천군,IGCC,사업용,0,MWh
2021,제주,제주시,PV,전체,319933.0168,MWh
2021,제주,제주시,PV,사업용,260494.433,MWh
2021,제주,제주시,PV,자가용,59438.58376,MWh
2021,제주,서귀포시,PV,전체,355265.6704,MWh
2021,제주,서귀포시,PV,사업용,327379.695,MWh
2021,제주,서귀포시,PV,자가용,27885.9754,MWh
2021,제주,제주시,wind,전체,299115.6975,MWh
2021,제주,제주시,wind,사업용,298834.3319,MWh
2021,제주,제주시,wind,자가용,281.3656264,MWh
2021,제주,서귀포시,wind,전체,229900.3698,MWh
2021,제주,서귀포시,wind,사업용,228932.0631,MWh
2021,제주,서귀포시,wind,자가용,968.3067384,MWh
2021,제주,제주시,hydro,전체,2618.45293,MWh
2021,제주,제주시,hydro,사업용,2618.45293,MWh
2021,제주,제주시,hydro,자가용,0,MWh
2021,제주,서귀포시,hydro,전체,579.73161,MWh
2021,제주,서귀포시,hydro,사업용,362.26761,MWh
2021,제주,서귀포시,hydro,자가용,217.464,MWh
2021,제주,제주시,ocean,전체,6.32448,MWh
2021,제주,제주시,ocean,사업용,6.32448,MWh
2021,제주,서귀포시,ocean,전체,0,MWh
2021,제주,서귀포시,ocean,사업용,0,MWh
2021,제주,제주시,bio,전체,642419.585,MWh
2021,제주,제주시,bio,사업용,642419.585,MWh
2021,제주,제주시,bio,자가용,0,MWh
2021,제주,서귀포시,bio,전체,767759.8911,MWh
2021,제주,서귀포시,bio,사업용,767759.8911,MWh
2021,제주,서귀포시,bio,자가용,0,MWh
2021,제주,제주시,waste,전체,42684.9424,MWh
2021,제주,제주시,waste,사업용,39944.6407,MWh
2021,제주,제주시,waste,자가용,2740.301701,MWh
2021,제주,서귀포시,waste,전체,347.7182589,MWh
2021,제주,서귀포시,waste,사업용,0,MWh
2021,제주,서귀포시,waste,자가용,347.7182589,MWh
2021,제주,제주시,fuelcell,전체,390.3813524,MWh
2021,제주,제주시,fuelcell,사업용,0,MWh
2021,제주,제주시,fuelcell,자가용,390.3813524,MWh
2021,제주,서귀포시,fuelcell,전체,0,MWh
2021,제주,서귀포시,fuelcell,사업용,0,MWh
2021,제주,서귀포시,fuelcell,자가용,0,MWh
2021,제주,제주시,IGCC,전체,0,MWh
2021,제주,제주시,IGCC,사업용,0,MWh
2021,제주,서귀포시,IGCC,전체,0,MWh
2021,제주,서귀포시,IGCC,사업용,0,MWh
2022,서울,종로구,PV,전체,7043.576565,MWh
2022,서울,종로구,PV,사업용,225.343,MWh
2022,서울,종로구,PV,자가용,6818.233565,MWh
2022,서울,중구,PV,전체,3067.120153,MWh
2022,서울,중구,PV,사업용,194.483,MWh
2022,서울,중구,PV,자가용,2872.637153,MWh
2022,서울,용산구,PV,전체,3074.758725,MWh
2022,서울,용산구,PV,사업용,136.417,MWh
2022,서울,용산구,PV,자가용,2938.341725,MWh
2022,서울,성동구,PV,전체,10851.79557,MWh
2022,서울,성동구,PV,사업용,4464.451,MWh
2022,서울,성동구,PV,자가용,6387.344567,MWh
2022,서울,광진구,PV,전체,12490.76718,MWh
2022,서울,광진구,PV,사업용,2958.10508,MWh
2022,서울,광진구,PV,자가용,9532.662101,MWh
2022,서울,동대문구,PV,전체,9779.059644,MWh
2022,서울,동대문구,PV,사업용,800.892,MWh
2022,서울,동대문구,PV,자가용,8978.167644,MWh
2022,서울,중랑구,PV,전체,11529.19527,MWh
2022,서울,중랑구,PV,사업용,3245.7914,MWh
2022,서울,중랑구,PV,자가용,8283.403866,MWh
2022,서울,성북구,PV,전체,11420.22142,MWh
2022,서울,성북구,PV,사업용,728.214,MWh
2022,서울,성북구,PV,자가용,10692.00742,MWh
2022,서울,강북구,PV,전체,7670.908157,MWh
2022,서울,강북구,PV,사업용,654.763,MWh
2022,서울,강북구,PV,자가용,7016.145157,MWh
2022,서울,도봉구,PV,전체,8874.261527,MWh
2022,서울,도봉구,PV,사업용,1269.192319,MWh
2022,서울,도봉구,PV,자가용,7605.069208,MWh
2022,서울,노원구,PV,전체,14560.10507,MWh
2022,서울,노원구,PV,사업용,2623.8863,MWh
2022,서울,노원구,PV,자가용,11936.21877,MWh
2022,서울,은평구,PV,전체,13781.07429,MWh
2022,서울,은평구,PV,사업용,1180.42895,MWh
2022,서울,은평구,PV,자가용,12600.64534,MWh
2022,서울,서대문구,PV,전체,8839.312384,MWh
2022,서울,서대문구,PV,사업용,654.45176,MWh
2022,서울,서대문구,PV,자가용,8184.860624,MWh
2022,서울,마포구,PV,전체,9696.776791,MWh
2022,서울,마포구,PV,사업용,672.041466,MWh
2022,서울,마포구,PV,자가용,9024.735325,MWh
2022,서울,양천구,PV,전체,8431.467861,MWh
2022,서울,양천구,PV,사업용,688.19023,MWh
2022,서울,양천구,PV,자가용,7743.277631,MWh
2022,서울,강서구,PV,전체,26061.59506,MWh
2022,서울,강서구,PV,사업용,10818.36826,MWh
2022,서울,강서구,PV,자가용,15243.2268,MWh
2022,서울,구로구,PV,전체,11434.01752,MWh
2022,서울,구로구,PV,사업용,1224.326,MWh
2022,서울,구로구,PV,자가용,10209.69152,MWh
2022,서울,금천구,PV,전체,8272.739709,MWh
2022,서울,금천구,PV,사업용,873.92574,MWh
2022,서울,금천구,PV,자가용,7398.813969,MWh
2022,서울,영등포구,PV,전체,10082.01876,MWh
2022,서울,영등포구,PV,사업용,852.131404,MWh
2022,서울,영등포구,PV,자가용,9229.887354,MWh
2022,서울,동작구,PV,전체,6960.932822,MWh
2022,서울,동작구,PV,사업용,571.35336,MWh
2022,서울,동작구,PV,자가용,6389.579462,MWh
2022,서울,관악구,PV,전체,14194.04502,MWh
2022,서울,관악구,PV,사업용,1043.10019,MWh
2022,서울,관악구,PV,자가용,13150.94483,MWh
2022,서울,서초구,PV,전체,10964.99555,MWh
2022,서울,서초구,PV,사업용,1556.02524,MWh
2022,서울,서초구,PV,자가용,9408.970312,MWh
2022,서울,강남구,PV,전체,12723.07868,MWh
2022,서울,강남구,PV,사업용,2594.1,MWh
2022,서울,강남구,PV,자가용,10128.97868,MWh
2022,서울,송파구,PV,전체,20137.69186,MWh
2022,서울,송파구,PV,사업용,3122.8512,MWh
2022,서울,송파구,PV,자가용,17014.84066,MWh
2022,서울,강동구,PV,전체,20551.21298,MWh
2022,서울,강동구,PV,사업용,8971.32292,MWh
2022,서울,강동구,PV,자가용,11579.89006,MWh
2022,서울,종로구,wind,전체,0,MWh
2022,서울,종로구,wind,사업용,0,MWh
2022,서울,종로구,wind,자가용,0,MWh
2022,서울,중구,wind,전체,0,MWh
2022,서울,중구,wind,사업용,0,MWh
2022,서울,중구,wind,자가용,0,MWh
2022,서울,용산구,wind,전체,0,MWh
2022,서울,용산구,wind,사업용,0,MWh
2022,서울,용산구,wind,자가용,0,MWh
2022,서울,성동구,wind,전체,0,MWh
2022,서울,성동구,wind,사업용,0,MWh
2022,서울,성동구,wind,자가용,0,MWh
2022,서울,광진구,wind,전체,0,MWh
2022,서울,광진구,wind,사업용,0,MWh
2022,서울,광진구,wind,자가용,0,MWh
2022,서울,동대문구,wind,전체,0,MWh
2022,서울,동대문구,wind,사업용,0,MWh
2022,서울,동대문구,wind,자가용,0,MWh
2022,서울,중랑구,wind,전체,0,MWh
2022,서울,중랑구,wind,사업용,0,MWh
2022,서울,중랑구,wind,자가용,0,MWh
2022,서울,성북구,wind,전체,0,MWh
2022,서울,성북구,wind,사업용,0,MWh
2022,서울,성북구,wind,자가용,0,MWh
2022,서울,강북구,wind,전체,0,MWh
2022,서울,강북구,wind,사업용,0,MWh
2022,서울,강북구,wind,자가용,0,MWh
2022,서울,도봉구,wind,전체,0,MWh
2022,서울,도봉구,wind,사업용,0,MWh
2022,서울,도봉구,wind,자가용,0,MWh
2022,서울,노원구,wind,전체,0,MWh
2022,서울,노원구,wind,사업용,0,MWh
2022,서울,노원구,wind,자가용,0,MWh
2022,서울,은평구,wind,전체,0,MWh
2022,서울,은평구,wind,사업용,0,MWh
2022,서울,은평구,wind,자가용,0,MWh
2022,서울,서대문구,wind,전체,0,MWh
2022,서울,서대문구,wind,사업용,0,MWh
2022,서울,서대문구,wind,자가용,0,MWh
2022,서울,마포구,wind,전체,0,MWh
2022,서울,마포구,wind,사업용,0,MWh
2022,서울,마포구,wind,자가용,0,MWh
2022,서울,양천구,wind,전체,0,MWh
2022,서울,양천구,wind,사업용,0,MWh
2022,서울,양천구,wind,자가용,0,MWh
2022,서울,강서구,wind,전체,0,MWh
2022,서울,강서구,wind,사업용,0,MWh
2022,서울,강서구,wind,자가용,0,MWh
2022,서울,구로구,wind,전체,0,MWh
2022,서울,구로구,wind,사업용,0,MWh
2022,서울,구로구,wind,자가용,0,MWh
2022,서울,금천구,wind,전체,0,MWh
2022,서울,금천구,wind,사업용,0,MWh
2022,서울,금천구,wind,자가용,0,MWh
2022,서울,영등포구,wind,전체,0,MWh
2022,서울,영등포구,wind,사업용,0,MWh
2022,서울,영등포구,wind,자가용,0,MWh
2022,서울,동작구,wind,전체,0,MWh
2022,서울,동작구,wind,사업용,0,MWh
2022,서울,동작구,wind,자가용,0,MWh
2022,서울,관악구,wind,전체,5.790024629,MWh
2022,서울,관악구,wind,사업용,0,MWh
2022,서울,관악구,wind,자가용,5.790024629,MWh
2022,서울,서초구,wind,전체,0,MWh
2022,서울,서초구,wind,사업용,0,MWh
2022,서울,서초구,wind,자가용,0,MWh
2022,서울,강남구,wind,전체,1.544006568,MWh
2022,서울,강남구,wind,사업용,0,MWh
2022,서울,강남구,wind,자가용,1.544006568,MWh
2022,서울,송파구,wind,전체,0,MWh
2022,서울,송파구,wind,사업용,0,MWh
2022,서울,송파구,wind,자가용,0,MWh
2022,서울,강동구,wind,전체,0,MWh
2022,서울,강동구,wind,사업용,0,MWh
2022,서울,강동구,wind,자가용,0,MWh
2022,서울,종로구,hydro,전체,0,MWh
2022,서울,종로구,hydro,사업용,0,MWh
2022,서울,종로구,hydro,자가용,0,MWh
2022,서울,중구,hydro,전체,0,MWh
2022,서울,중구,hydro,사업용,0,MWh
2022,서울,중구,hydro,자가용,0,MWh
2022,서울,용산구,hydro,전체,0,MWh
2022,서울,용산구,hydro,사업용,0,MWh
2022,서울,용산구,hydro,자가용,0,MWh
2022,서울,성동구,hydro,전체,0,MWh
2022,서울,성동구,hydro,사업용,0,MWh
2022,서울,성동구,hydro,자가용,0,MWh
2022,서울,광진구,hydro,전체,0,MWh
2022,서울,광진구,hydro,사업용,0,MWh
2022,서울,광진구,hydro,자가용,0,MWh
2022,서울,동대문구,hydro,전체,0,MWh
2022,서울,동대문구,hydro,사업용,0,MWh
2022,서울,동대문구,hydro,자가용,0,MWh
2022,서울,중랑구,hydro,전체,0,MWh
2022,서울,중랑구,hydro,사업용,0,MWh
2022,서울,중랑구,hydro,자가용,0,MWh
2022,서울,성북구,hydro,전체,0,MWh
2022,서울,성북구,hydro,사업용,0,MWh
2022,서울,성북구,hydro,자가용,0,MWh
2022,서울,강북구,hydro,전체,0,MWh
2022,서울,강북구,hydro,사업용,0,MWh
2022,서울,강북구,hydro,자가용,0,MWh
2022,서울,도봉구,hydro,전체,0,MWh
2022,서울,도봉구,hydro,사업용,0,MWh
2022,서울,도봉구,hydro,자가용,0,MWh
2022,서울,노원구,hydro,전체,0,MWh
2022,서울,노원구,hydro,사업용,0,MWh
2022,서울,노원구,hydro,자가용,0,MWh
2022,서울,은평구,hydro,전체,0,MWh
2022,서울,은평구,hydro,사업용,0,MWh
2022,서울,은평구,hydro,자가용,0,MWh
2022,서울,서대문구,hydro,전체,0,MWh
2022,서울,서대문구,hydro,사업용,0,MWh
2022,서울,서대문구,hydro,자가용,0,MWh
2022,서울,마포구,hydro,전체,0,MWh
2022,서울,마포구,hydro,사업용,0,MWh
2022,서울,마포구,hydro,자가용,0,MWh
2022,서울,양천구,hydro,전체,0,MWh
2022,서울,양천구,hydro,사업용,0,MWh
2022,서울,양천구,hydro,자가용,0,MWh
2022,서울,강서구,hydro,전체,0,MWh
2022,서울,강서구,hydro,사업용,0,MWh
2022,서울,강서구,hydro,자가용,0,MWh
2022,서울,구로구,hydro,전체,0,MWh
2022,서울,구로구,hydro,사업용,0,MWh
2022,서울,구로구,hydro,자가용,0,MWh
2022,서울,금천구,hydro,전체,0,MWh
2022,서울,금천구,hydro,사업용,0,MWh
2022,서울,금천구,hydro,자가용,0,MWh
2022,서울,영등포구,hydro,전체,0,MWh
2022,서울,영등포구,hydro,사업용,0,MWh
2022,서울,영등포구,hydro,자가용,0,MWh
2022,서울,동작구,hydro,전체,378.927,MWh
2022,서울,동작구,hydro,사업용,378.927,MWh
2022,서울,동작구,hydro,자가용,0,MWh
2022,서울,관악구,hydro,전체,0,MWh
2022,서울,관악구,hydro,사업용,0,MWh
2022,서울,관악구,hydro,자가용,0,MWh
2022,서울,서초구,hydro,전체,0,MWh
2022,서울,서초구,hydro,사업용,0,MWh
2022,서울,서초구,hydro,자가용,0,MWh
2022,서울,강남구,hydro,전체,0,MWh
2022,서울,강남구,hydro,사업용,0,MWh
2022,서울,강남구,hydro,자가용,0,MWh
2022,서울,송파구,hydro,전체,0,MWh
2022,서울,송파구,hydro,사업용,0,MWh
2022,서울,송파구,hydro,자가용,0,MWh
2022,서울,강동구,hydro,전체,0,MWh
2022,서울,강동구,hydro,사업용,0,MWh
2022,서울,강동구,hydro,자가용,0,MWh
2022,서울,종로구,ocean,전체,0,MWh
2022,서울,종로구,ocean,사업용,0,MWh
2022,서울,중구,ocean,전체,0,MWh
2022,서울,중구,ocean,사업용,0,MWh
2022,서울,용산구,ocean,전체,0,MWh
2022,서울,용산구,ocean,사업용,0,MWh
2022,서울,성동구,ocean,전체,0,MWh
2022,서울,성동구,ocean,사업용,0,MWh
2022,서울,광진구,ocean,전체,0,MWh
2022,서울,광진구,ocean,사업용,0,MWh
2022,서울,동대문구,ocean,전체,0,MWh
2022,서울,동대문구,ocean,사업용,0,MWh
2022,서울,중랑구,ocean,전체,0,MWh
2022,서울,중랑구,ocean,사업용,0,MWh
2022,서울,성북구,ocean,전체,0,MWh
2022,서울,성북구,ocean,사업용,0,MWh
2022,서울,강북구,ocean,전체,0,MWh
2022,서울,강북구,ocean,사업용,0,MWh
2022,서울,도봉구,ocean,전체,0,MWh
2022,서울,도봉구,ocean,사업용,0,MWh
2022,서울,노원구,ocean,전체,0,MWh
2022,서울,노원구,ocean,사업용,0,MWh
2022,서울,은평구,ocean,전체,0,MWh
2022,서울,은평구,ocean,사업용,0,MWh
2022,서울,서대문구,ocean,전체,0,MWh
2022,서울,서대문구,ocean,사업용,0,MWh
2022,서울,마포구,ocean,전체,0,MWh
2022,서울,마포구,ocean,사업용,0,MWh
2022,서울,양천구,ocean,전체,0,MWh
2022,서울,양천구,ocean,사업용,0,MWh
2022,서울,강서구,ocean,전체,0,MWh
2022,서울,강서구,ocean,사업용,0,MWh
2022,서울,구로구,ocean,전체,0,MWh
2022,서울,구로구,ocean,사업용,0,MWh
2022,서울,금천구,ocean,전체,0,MWh
2022,서울,금천구,ocean,사업용,0,MWh
2022,서울,영등포구,ocean,전체,0,MWh
2022,서울,영등포구,ocean,사업용,0,MWh
2022,서울,동작구,ocean,전체,0,MWh
2022,서울,동작구,ocean,사업용,0,MWh
2022,서울,관악구,ocean,전체,0,MWh
2022,서울,관악구,ocean,사업용,0,MWh
2022,서울,서초구,ocean,전체,0,MWh
2022,서울,서초구,ocean,사업용,0,MWh
2022,서울,강남구,ocean,전체,0,MWh
2022,서울,강남구,ocean,사업용,0,MWh
2022,서울,송파구,ocean,전체,0,MWh
2022,서울,송파구,ocean,사업용,0,MWh
2022,서울,강동구,ocean,전체,0,MWh
2022,서울,강동구,ocean,사업용,0,MWh
2022,서울,종로구,bio,전체,0,MWh
2022,서울,종로구,bio,사업용,0,MWh
2022,서울,종로구,bio,자가용,0,MWh
2022,서울,중구,bio,전체,0,MWh
2022,서울,중구,bio,사업용,0,MWh
2022,서울,중구,bio,자가용,0,MWh
2022,서울,용산구,bio,전체,0,MWh
2022,서울,용산구,bio,사업용,0,MWh
2022,서울,용산구,bio,자가용,0,MWh
2022,서울,성동구,bio,전체,0,MWh
2022,서울,성동구,bio,사업용,0,MWh
2022,서울,성동구,bio,자가용,0,MWh
2022,서울,광진구,bio,전체,0,MWh
2022,서울,광진구,bio,사업용,0,MWh
2022,서울,광진구,bio,자가용,0,MWh
2022,서울,동대문구,bio,전체,0,MWh
2022,서울,동대문구,bio,사업용,0,MWh
2022,서울,동대문구,bio,자가용,0,MWh
2022,서울,중랑구,bio,전체,0,MWh
2022,서울,중랑구,bio,사업용,0,MWh
2022,서울,중랑구,bio,자가용,0,MWh
2022,서울,성북구,bio,전체,0,MWh
2022,서울,성북구,bio,사업용,0,MWh
2022,서울,성북구,bio,자가용,0,MWh
2022,서울,강북구,bio,전체,0,MWh
2022,서울,강북구,bio,사업용,0,MWh
2022,서울,강북구,bio,자가용,0,MWh
2022,서울,도봉구,bio,전체,0,MWh
2022,서울,도봉구,bio,사업용,0,MWh
2022,서울,도봉구,bio,자가용,0,MWh
2022,서울,노원구,bio,전체,0,MWh
2022,서울,노원구,bio,사업용,0,MWh
2022,서울,노원구,bio,자가용,0,MWh
2022,서울,은평구,bio,전체,0,MWh
2022,서울,은평구,bio,사업용,0,MWh
2022,서울,은평구,bio,자가용,0,MWh
2022,서울,서대문구,bio,전체,0,MWh
2022,서울,서대문구,bio,사업용,0,MWh
2022,서울,서대문구,bio,자가용,0,MWh
2022,서울,마포구,bio,전체,0,MWh
2022,서울,마포구,bio,사업용,0,MWh
2022,서울,마포구,bio,자가용,0,MWh
2022,서울,양천구,bio,전체,0,MWh
2022,서울,양천구,bio,사업용,0,MWh
2022,서울,양천구,bio,자가용,0,MWh
2022,서울,강서구,bio,전체,27782.8512,MWh
2022,서울,강서구,bio,사업용,27782.8512,MWh
2022,서울,강서구,bio,자가용,0,MWh
2022,서울,구로구,bio,전체,0,MWh
2022,서울,구로구,bio,사업용,0,MWh
2022,서울,구로구,bio,자가용,0,MWh
2022,서울,금천구,bio,전체,0,MWh
2022,서울,금천구,bio,사업용,0,MWh
2022,서울,금천구,bio,자가용,0,MWh
2022,서울,영등포구,bio,전체,0,MWh
2022,서울,영등포구,bio,사업용,0,MWh
2022,서울,영등포구,bio,자가용,0,MWh
2022,서울,동작구,bio,전체,0,MWh
2022,서울,동작구,bio,사업용,0,MWh
2022,서울,동작구,bio,자가용,0,MWh
2022,서울,관악구,bio,전체,0,MWh
2022,서울,관악구,bio,사업용,0,MWh
2022,서울,관악구,bio,자가용,0,MWh
2022,서울,서초구,bio,전체,0,MWh
2022,서울,서초구,bio,사업용,0,MWh
2022,서울,서초구,bio,자가용,0,MWh
2022,서울,강남구,bio,전체,0,MWh
2022,서울,강남구,bio,사업용,0,MWh
2022,서울,강남구,bio,자가용,0,MWh
2022,서울,송파구,bio,전체,0,MWh
2022,서울,송파구,bio,사업용,0,MWh
2022,서울,송파구,bio,자가용,0,MWh
2022,서울,강동구,bio,전체,0,MWh
2022,서울,강동구,bio,사업용,0,MWh
2022,서울,강동구,bio,자가용,0,MWh
2022,서울,종로구,waste,전체,0,MWh
2022,서울,종로구,waste,사업용,0,MWh
2022,서울,종로구,waste,자가용,0,MWh
2022,서울,중구,waste,전체,0,MWh
2022,서울,중구,waste,사업용,0,MWh
2022,서울,중구,waste,자가용,0,MWh
2022,서울,용산구,waste,전체,0,MWh
2022,서울,용산구,waste,사업용,0,MWh
2022,서울,용산구,waste,자가용,0,MWh
2022,서울,성동구,waste,전체,0,MWh
2022,서울,성동구,waste,사업용,0,MWh
2022,서울,성동구,waste,자가용,0,MWh
2022,서울,광진구,waste,전체,0,MWh
2022,서울,광진구,waste,사업용,0,MWh
2022,서울,광진구,waste,자가용,0,MWh
2022,서울,동대문구,waste,전체,0,MWh
2022,서울,동대문구,waste,사업용,0,MWh
